id,平均视频更新时间,UP主所在分区,视频平均时长,视频总数,视频平均点赞数,视频平均硬币数,视频平均转发数,视频平均弹幕数,视频平均收藏数,视频平均播放量,视频平均评论数,视频推荐指数,点赞/播放量超过4%的视频数,粉丝数
229733301,3.5132743362831858,音乐,306.05309734513276,226,106323.12389380531,26441.482300884956,11857.495575221239,3916.8008849557523,50116.28761061947,2706387.225663717,3759.7300884955753,754922.6449115044,114,6965097
703031889,6.764705882352941,影视,67.88235294117646,51,28805.058823529413,1136.5686274509803,113.45098039215686,139.58823529411765,2092.725490196078,308783.2549019608,378.2156862745098,90075.47450980391,45,93524
378034,15.970297029702971,舞蹈,312.13861386138615,101,19778.29702970297,8283.138613861385,1281.3168316831684,942.7722772277227,7715.227722772277,454440.4356435643,741.039603960396,128591.56633663377,75,1087115
28880583,4.16044776119403,游戏,1068.347014925373,268,9627.764925373134,3031.5485074626868,225.9589552238806,571.3320895522388,1590.7985074626865,149615.89925373133,244.8992537313433,43407.00764925375,232,359235
20546476,6.510791366906475,美食,459.66906474820144,139,45161.10791366907,18245.11510791367,3414.0071942446043,2161.971223021583,15772.992805755395,636654.7266187051,783.2158273381295,192484.54784172663,139,1212687
53542,3.8379888268156424,动画,176.50279329608938,179,21281.96089385475,2072.463687150838,859.8212290502794,322.463687150838,6054.519553072626,250077.6312849162,227.46368715083798,74413.39720670391,164,265342
447317111,6.112781954887218,美食,488.9924812030075,133,211529.4135338346,65025.60902255639,3994.8270676691727,11789.962406015038,29247.812030075187,3071430.060150376,2276.563909774436,895277.3744360901,129,3115163
170801610,2.286290322580645,运动,410.69354838709677,496,23624.64314516129,3353.5745967741937,516.8467741935484,984.1129032258065,2918.9334677419356,460923.4254032258,428.53225806451616,127772.9896169354,333,1310671
16539048,18.064935064935064,舞蹈,236.75324675324674,77,50462.96103896104,14767.64935064935,2522.0779220779223,3642.7922077922076,18523.74025974026,1382968.0779220778,1956.974025974026,381144.53896103887,23,2148750
37961599,11.49,生活,1090.23,100,85819.87,71735.49,5188.2,7576.05,14206.96,949611.53,2245.14,311728.51050000003,98,1547280
383578614,18.391304347826086,生活,439.6521739130435,46,46010.934782608696,19176.391304347828,2705.021739130435,2700.6739130434785,7931.739130434783,1011525.8260869565,1630.3260869565217,284691.3217391304,29,1033019
28664408,14.836363636363636,游戏,2147.8727272727274,55,19492.381818181817,3616.327272727273,1786.0545454545454,715.6909090909091,3960.072727272727,347660.32727272727,284.6,98818.33636363638,52,221309
35195926,3.0,知识,209.2972972972973,74,49850.78378378379,2872.391891891892,1159.2702702702702,918.081081081081,4988.527027027027,916041.9324324324,1946.3648648648648,253437.65202702698,68,928073
475921437,23.894736842105264,知识,609.6842105263158,38,731.6842105263158,338.1842105263158,74.39473684210526,28.81578947368421,940.2631578947369,14048.684210526315,49.026315789473685,4297.971052631579,28,41420
170948267,23.82608695652174,知识,836.4782608695652,23,501573.347826087,413366.6956521739,151424.0,26820.304347826088,174450.52173913043,5646400.043478261,7699.304347826087,1934573.4282608696,23,3264087
480931196,14.619047619047619,知识,758.6666666666666,21,272.6190476190476,121.95238095238095,98.42857142857143,70.52380952380952,480.0952380952381,8938.190476190477,17.904761904761905,2630.8333333333335,6,19096
1802432345,9.902439024390244,运动,52.19512195121951,41,23936.317073170732,240.0487804878049,249.70731707317074,73.46341463414635,1867.5365853658536,317393.2926829268,101.14634146341463,89798.79878048778,35,277842
8778083,4.35,生活,439.35,20,1056.8,305.2,23.2,147.05,82.75,4711.75,90.65,1856.5625,20,31486
568089240,14.283018867924529,时尚,418.8490566037736,53,40702.622641509435,7217.509433962264,1579.2830188679245,5261.0,17249.716981132075,587615.4339622641,949.4150943396227,174678.56226415097,47,1447694
37946996,7.30827067669173,游戏,609.9548872180451,133,30301.744360902256,4802.398496240601,775.421052631579,1056.0375939849623,1622.9473684210527,553179.6917293234,717.1578947368421,153997.995112782,116,2015293
325995185,11.851851851851851,时尚,481.5308641975309,81,8193.938271604939,1992.111111111111,412.28395061728395,243.7530864197531,6308.37037037037,98400.46913580247,175.64197530864197,30982.17654320988,77,270505
3461578152217562,1.135135135135135,动物圈,44.486486486486484,74,4269.878378378378,179.02702702702703,643.5540540540541,59.554054054054056,636.7972972972973,52350.98648648649,182.6081081081081,15541.34527027027,72,33795
1454428081,8.541666666666666,影视,54.291666666666664,24,5921.125,29.541666666666668,12.458333333333334,16.208333333333332,585.2916666666666,108076.54166666667,49.791666666666664,29608.864583333332,3,10372
28278842,9.35897435897436,生活,659.2478632478633,117,72421.58974358975,19604.675213675215,3392.128205128205,5845.264957264957,6745.042735042735,895690.264957265,1959.008547008547,267913.57136752136,111,1023923
596324576,7.917525773195877,音乐,124.95876288659794,97,37479.58762886598,4662.938144329897,430.0412371134021,213.5979381443299,4101.268041237114,326541.8556701031,282.340206185567,100179.25463917528,96,1860460
360046931,0.8923076923076924,游戏,14974.273076923077,260,1431.3461538461538,496.9576923076923,387.4730769230769,694.9192307692308,1092.75,77592.81923076924,194.46923076923076,21085.590576923078,29,142050
11021614,0.7017142857142857,知识,1443.7725714285714,875,3086.5737142857142,1295.5474285714286,459.0377142857143,1253.5314285714285,2234.2365714285716,114706.328,219.6582857142857,31964.39994285716,269,3086752
483301783,1.896551724137931,知识,1784.2413793103449,29,201.48275862068965,53.58620689655172,7.241379310344827,56.55172413793103,74.44827586206897,6938.482758620689,9.655172413793103,1889.8103448275863,0,2536866
335692980,18.11111111111111,影视,584.3888888888889,54,109222.4074074074,59534.148148148146,10797.703703703704,2403.0555555555557,44132.055555555555,1091140.5740740742,1426.611111111111,361537.8712962963,52,1539040
1870883193,2.0681818181818183,动物圈,91.61931818181819,176,71620.27272727272,4092.375,4821.761363636364,397.125,7920.045454545455,1154247.5681818181,538.2272727272727,324490.1625000001,166,1016584
399695523,5.679245283018868,生活,84.22641509433963,53,4323.169811320755,379.35849056603774,129.79245283018867,13.339622641509434,829.8490566037735,40119.35849056604,85.56603773584905,12277.243396226415,53,25108
626766503,1.4303797468354431,知识,65.9367088607595,79,60.31645569620253,12.556962025316455,30.79746835443038,0.10126582278481013,149.2405063291139,2805.1012658227846,2.481012658227848,794.7082278481012,13,19832
177613639,5.266666666666667,科技,364.80392156862746,255,16393.313725490196,2132.043137254902,797.2117647058824,1379.1882352941177,1380.9607843137255,263889.4078431373,696.2313725490196,75105.27784313732,233,1884225
1669328690,26.0,游戏,711.3571428571429,14,16861.14285714286,676.5714285714286,1514.4285714285713,345.5,1783.5714285714287,161802.57142857142,698.3571428571429,49327.0,14,398600
1990976212,365.0,游戏,144.0,1,283.0,10.0,6.0,4.0,6.0,25680.0,12.0,6549.0,0,17
492459544,5.489510489510489,知识,741.8321678321678,143,20357.496503496503,3157.622377622378,968.4615384615385,3112.671328671329,2281.055944055944,408165.66433566436,1095.4055944055945,114396.08811188812,114,1273833
169896163,30.5,游戏,3070.766666666667,30,38902.566666666666,13730.8,2756.4333333333334,2946.866666666667,11860.166666666666,883098.0,1000.7,248618.78333333338,14,409383
7788379,7.012987012987013,知识,545.4025974025974,154,185624.1038961039,77681.67532467532,21142.01948051948,8865.402597402597,43236.57142857143,2495373.8441558443,4126.038961038961,760018.5324675329,147,7701443
7206526,31.80952380952381,游戏,1598.047619047619,21,25122.285714285714,9118.809523809523,3692.809523809524,1229.2380952380952,13378.714285714286,560448.5714285715,738.0952380952381,160824.81428571432,15,492649
410964,9.255102040816327,生活,319.51020408163265,98,39648.9081632653,8055.275510204082,3751.1632653061224,1459.3673469387754,7353.7959183673465,556819.5612244898,728.9795918367347,163618.73928571428,88,1411774
361775100,5.352564102564102,时尚,628.9615384615385,156,26030.24358974359,8996.903846153846,893.4487179487179,2998.0320512820513,4344.570512820513,355284.66025641025,758.7628205128206,106174.18237179483,153,1339210
427494870,2.4170403587443947,科技,348.80269058295966,446,8683.798206278027,958.8318385650224,342.74439461883406,747.3273542600897,826.6591928251121,187019.37668161435,490.44170403587447,51560.64820627802,366,1420099
394609671,12.518518518518519,汽车,400.31481481481484,54,75869.33333333333,15588.148148148148,6553.074074074074,3499.8518518518517,8392.5,1551798.1851851852,2278.8888888888887,433293.6296296295,34,2271071
452606628,3.903030303030303,美食,721.3151515151516,165,144288.73939393938,60644.642424242425,6350.89696969697,8325.436363636363,12306.8,1671473.4727272727,2567.9636363636364,511701.6590909091,164,1817625
684169,45.729729729729726,音乐,212.86486486486487,37,102025.27027027027,70700.48648648648,9678.621621621622,13988.756756756757,47466.32432432433,1708818.8918918918,3054.2432432432433,523159.295945946,36,1705872
5581898,3.1958333333333333,知识,151.29861111111111,720,3590.95,856.5236111111111,464.1277777777778,375.1694444444444,838.8944444444444,123694.08888888889,738.2708333333334,33678.03277777774,377,1357480
274459325,5.303921568627451,生活,289.69607843137254,102,95250.39215686274,1985.8431372549019,3073.970588235294,881.7843137254902,8840.921568627451,1297932.7647058824,603.5490196078431,368468.47745098034,89,855751
32820037,4.3250883392226145,生活,451.0565371024735,283,66226.48056537102,12544.628975265017,902.0282685512367,3537.2756183745582,4754.371024734983,812126.2261484099,1433.3003533568904,238495.75901060068,258,4495005
13733433,7.564705882352941,音乐,130.01176470588234,85,13962.75294117647,1764.8,359.84705882352944,158.96470588235294,2701.7764705882355,136881.8705882353,232.0,41694.315882352945,82,711748
334892181,16.736842105263158,游戏,545.421052631579,19,12275.78947368421,2023.421052631579,666.6842105263158,580.9473684210526,7794.1578947368425,285047.1052631579,508.57894736842104,80155.5289473684,10,90570
353539995,7.580645161290323,美食,412.505376344086,93,110497.94623655915,34589.1935483871,2898.6236559139784,5328.4731182795695,9144.58064516129,1736166.7204301076,2130.505376344086,499542.67580645153,82,4383454
369750017,17.98148148148148,运动,1130.3333333333333,54,55040.055555555555,21969.296296296296,21907.037037037036,7906.851851851852,163366.03703703705,2430694.037037037,2667.574074074074,704861.0537037036,10,4230509
2378438,4.8,生活,14.2,30,4689.066666666667,111.26666666666667,42.9,5.866666666666666,758.2333333333333,18552.8,32.63333333333333,6826.943333333333,30,86450
8469526,2.91875,游戏,881.91875,320,58035.625,14281.065625,2552.934375,3174.175,11432.328125,588212.715625,1441.590625,182787.62046874987,299,1646567
250858633,4.976923076923077,美食,617.4115384615385,260,126818.17307692308,26307.96153846154,2523.3423076923077,20884.696153846155,4478.461538461538,1818677.9307692307,3433.9615384615386,528504.9434615388,259,6271193
319656701,4.011111111111111,美食,464.05555555555554,90,109317.02222222222,7945.733333333334,3255.677777777778,2837.266666666667,4566.266666666666,1340349.1888888888,1144.7111111111112,386908.47722222225,90,1440984
414336759,12.24561403508772,影视,795.4912280701755,57,180659.28070175438,57869.14035087719,16960.35087719298,30754.59649122807,14309.894736842105,3150248.6140350876,16266.947368421053,916251.3184210528,53,2392665
690111567,3.4526315789473685,音乐,33.11578947368421,95,21723.736842105263,1906.8842105263159,753.7157894736843,75.11578947368422,4121.663157894737,211537.8947368421,344.85263157894735,64193.43789473687,93,510338
3116281,8.886363636363637,生活,481.89772727272725,88,38511.65909090909,16939.227272727272,4295.227272727273,1877.6931818181818,9901.75,563132.9772727273,1147.1363636363637,169721.19204545458,78,1470337
2897191,6.471698113207547,生活,365.15723270440253,159,33583.82389937107,2870.7421383647797,4070.276729559748,1909.9622641509434,4527.220125786163,571066.7232704402,1330.2075471698113,162444.90723270434,111,1650211
14506388,11.04109589041096,生活,903.3904109589041,146,12293.034246575342,2942.2123287671234,1374.3287671232877,2215.3424657534247,1513.1712328767123,210790.09589041097,567.1232876712329,61183.15753424657,131,767199
1534024896,1.838235294117647,动画,19.698529411764707,136,6986.066176470588,64.20588235294117,443.25,11.308823529411764,599.2058823529412,68974.19117647059,53.25735294117647,20535.19485294118,134,123991
262453663,8.279411764705882,音乐,188.44117647058823,136,70054.22794117648,9037.588235294117,2354.3161764705883,1630.3161764705883,10400.801470588236,928476.7426470588,918.1176470588235,269308.11580882355,132,2972080
8864484,2.088516746411483,动画,149.00956937799043,418,46358.3995215311,7847.401913875598,799.3636363636364,1180.0287081339713,8519.265550239234,1135471.3014354068,676.7918660287081,309328.2720095694,280,1682407
591856754,7.5,生活,179.0,42,180635.69047619047,80083.52380952382,3242.9285714285716,3296.8333333333335,17083.571428571428,1882834.6904761905,2179.9285714285716,584257.8916666666,40,2050389
39737405,2.8472906403940885,知识,1774.8029556650247,203,40299.34482758621,17290.77339901478,3283.822660098522,6636.320197044335,15720.12315270936,695504.1921182266,1723.655172413793,206942.4160098521,187,5812691
14402657,10.657657657657658,生活,283.97297297297297,111,51934.0990990991,13472.585585585586,914.8648648648649,3704.612612612613,3752.8828828828828,564463.4234234234,1611.2342342342342,171079.65225225233,109,1520876
1381545,14.039370078740157,音乐,358.59055118110234,127,10296.488188976378,5612.48031496063,1001.8425196850394,1335.4409448818897,5668.086614173229,154499.71653543308,713.7165354330708,48109.71102362204,123,974422
405054588,10.817460317460318,知识,2002.611111111111,126,1693.0079365079366,205.84126984126985,563.3253968253969,145.33333333333334,1817.373015873016,72265.8492063492,71.3015873015873,19795.863095238088,5,2453995
808171,4.811550151975684,生活,519.0577507598784,329,71552.19452887538,20872.29179331307,2133.7993920972644,7152.297872340426,8768.173252279636,1094857.218844985,2624.659574468085,318505.61382978706,310,2743862
8673981,56.84375,动画,338.71875,32,7091.25,422.5,271.59375,80.40625,1542.75,26702.625,61.0,10363.5,21,9398
927587,3.1559485530546625,影视,1888.451768488746,622,92857.19774919614,56910.38102893891,6056.054662379422,13356.641479099679,18208.762057877815,1580393.4903536977,2951.2379421221863,470624.81728295784,339,11264286
79577853,9.935064935064934,知识,2401.8311688311687,77,68934.1948051948,43667.06493506493,10288.337662337663,10480.558441558442,29016.03896103896,1141861.2077922078,3639.5844155844156,351031.6772727273,61,3691534
490988656,5.5,生活,71.42857142857143,14,118811.85714285714,7543.071428571428,3514.285714285714,366.2142857142857,21460.214285714286,1072969.5,869.9285714285714,327825.4392857143,14,514245
3493127159548137,3.2,美食,168.53333333333333,30,37218.03333333333,1742.7,323.26666666666665,397.3,4721.9,409271.76666666666,441.1666666666667,119848.15166666664,30,634118
472755538,6.14375,游戏,188.575,160,13349.88125,1706.5125,304.6625,360.0375,1295.6125,221195.44375,386.2125,62191.399687499994,146,1726055
605205509,14.270833333333334,音乐,175.70833333333334,48,36797.104166666664,17930.145833333332,1812.7083333333333,828.75,3949.1458333333335,530621.2708333334,959.25,157533.7864583333,46,1712191
291042076,4.95679012345679,知识,141.09259259259258,162,61856.46913580247,1719.0617283950617,3018.6728395061727,600.5061728395061,4011.746913580247,617882.425925926,1083.5246913580247,183589.15895061736,161,1876784
